Time[s],Sum Internal Heat,Time[s],Sum Internal Heat,Time[s],Sum Internal Heat,Time[s],Sum Internal Heat,Time[s],Value,Time[s],Value,Time[s],Value,Time[s],Value,Time[s],Value,Time[s],Value,Time[s],Value,Time[s],Value
598800.0,0.0,598800.0,0.0,598800.0,0.0,598800.0,0.09999999659999999,598800.0,0.0,598800.0,0.0,598800.0,0.0,598800.0,0.0,598800.0,0.0,598800.0,0.0,598800.0,0.0,598800.0,0.0
599000.0,0.0,599000.0,0.0,599000.0,0.0,599000.0,0.09999999659999999,599000.0,0.0,599000.0,0.0,599000.0,0.5199996360000003,599000.0,0.0,599000.0,0.0,599000.0,0.0,599000.0,0.0,599000.0,0.0
599200.0,0.0,599200.0,0.0,599200.0,0.0,599200.0,0.09999999659999999,599200.0,0.0,599200.0,0.0,599200.0,0.5199996360000003,599200.0,0.0,599200.0,0.0,599200.0,0.0,599200.0,0.0,599200.0,0.0
599400.0,0.0,599400.0,0.0,599400.0,0.0,599400.0,0.09999999659999999,599400.0,0.0,599400.0,0.0,599400.0,0.5199996360000003,599400.0,0.0,599400.0,0.0,599400.0,0.0,599400.0,0.0,599400.0,0.0
599600.0,0.0,599600.0,0.0,599600.0,0.0,599600.0,0.09999999659999999,599600.0,0.0,599600.0,0.0,599600.0,0.5199996360000003,599600.0,0.0,599600.0,0.0,599600.0,0.0,599600.0,0.0,599600.0,0.0
599800.0,0.0,599800.0,0.0,599800.0,0.0,599800.0,0.09999999659999999,599800.0,0.0,599800.0,0.0,599800.0,0.5199996360000003,599800.0,0.0,599800.0,0.0,599800.0,0.0,599800.0,0.0,599800.0,0.0
600000.0,0.0,600000.0,0.0,600000.0,0.0,600000.0,0.09999999659999999,600000.0,0.0,600000.0,0.0,600000.0,0.5199996360000003,600000.0,0.0,600000.0,0.0,600000.0,0.0,600000.0,0.0,600000.0,0.0
600200.0,0.0,600200.0,0.0,600200.0,0.0,600200.0,0.09999999659999999,600200.0,0.0,600200.0,0.0,600200.0,0.0,600200.0,0.0,600200.0,0.0,600200.0,0.0,600200.0,0.0,600200.0,0.0
600400.0,0.0,600400.0,0.0,600400.0,0.0,600400.0,0.09999999659999999,600400.0,0.0,600400.0,0.0,600400.0,0.0,600400.0,0.0,600400.0,0.0,600400.0,0.0,600400.0,0.0,600400.0,0.0
600600.0,0.0,600600.0,0.0,600600.0,0.0,600600.0,0.09999999659999999,600600.0,0.0,600600.0,0.0,600600.0,0.5199996360000003,600600.0,0.0,600600.0,0.0,600600.0,0.0,600600.0,0.0,600600.0,0.0
600800.0,0.0,600800.0,0.0,600800.0,0.0,600800.0,0.09999999659999999,600800.0,0.0,600800.0,0.0,600800.0,0.5199996360000003,600800.0,0.0,600800.0,0.0,600800.0,0.0,600800.0,0.0,600800.0,0.0
601000.0,0.0,601000.0,0.0,601000.0,0.0,601000.0,0.09999999659999999,601000.0,0.0,601000.0,0.0,601000.0,0.5199996360000003,601000.0,0.0,601000.0,0.0,601000.0,0.0,601000.0,0.0,601000.0,0.0
601200.0,0.0,601200.0,0.0,601200.0,0.0,601200.0,0.09999999659999999,601200.0,0.0,601200.0,0.0,601200.0,0.5199996360000003,601200.0,0.0,601200.0,0.0,601200.0,0.0,601200.0,0.0,601200.0,0.0
601400.0,0.0,601400.0,0.0,601400.0,0.0,601400.0,0.09999999659999999,601400.0,0.0,601400.0,0.0,601400.0,0.5199996360000003,601400.0,0.0,601400.0,0.0,601400.0,0.0,601400.0,0.0,601400.0,0.0
601600.0,0.0,601600.0,0.0,601600.0,0.0,601600.0,0.09999999659999999,601600.0,0.0,601600.0,0.0,601600.0,0.5199996360000003,601600.0,0.0,601600.0,0.0,601600.0,0.0,601600.0,0.0,601600.0,0.0
601800.0,0.0,601800.0,0.0,601800.0,0.0,601800.0,0.09999999659999999,601800.0,0.0,601800.0,0.0,601800.0,0.5199996360000003,601800.0,0.0,601800.0,0.0,601800.0,0.0,601800.0,0.0,601800.0,0.0
602000.0,0.0,602000.0,0.0,602000.0,0.0,602000.0,0.09999999659999999,602000.0,0.0,602000.0,0.0,602000.0,0.5199996360000003,602000.0,0.0,602000.0,0.0,602000.0,0.0,602000.0,0.0,602000.0,0.0
602200.0,0.0,602200.0,0.0,602200.0,0.0,602200.0,0.09999999659999999,602200.0,0.0,602200.0,0.0,602200.0,0.0,602200.0,0.0,602200.0,0.0,602200.0,0.0,602200.0,0.0,602200.0,0.0
602400.0,0.0,602400.0,0.0,602400.0,0.0,602400.0,0.09999999659999999,602400.0,0.0,602400.0,0.0,602400.0,0.0,602400.0,0.0,602400.0,0.0,602400.0,0.0,602400.0,0.0,602400.0,0.0
602600.0,0.0,602600.0,0.0,602600.0,0.0,602600.0,0.09999999659999999,602600.0,0.0,602600.0,0.0,602600.0,0.5199996360000003,602600.0,0.0,602600.0,0.0,602600.0,0.0,602600.0,0.0,602600.0,0.0
602800.0,0.0,602800.0,0.0,602800.0,0.0,602800.0,0.09999999659999999,602800.0,0.0,602800.0,0.0,602800.0,0.5199996360000003,602800.0,0.0,602800.0,0.0,602800.0,0.0,602800.0,0.0,602800.0,0.0
603000.0,0.0,603000.0,0.0,603000.0,0.0,603000.0,0.09999999659999999,603000.0,0.0,603000.0,0.0,603000.0,0.5199996360000003,603000.0,0.0,603000.0,0.0,603000.0,0.0,603000.0,0.0,603000.0,0.0
603200.0,0.0,603200.0,0.0,603200.0,0.0,603200.0,0.09999999659999999,603200.0,0.0,603200.0,0.0,603200.0,0.5199996360000003,603200.0,0.0,603200.0,0.0,603200.0,0.0,603200.0,0.0,603200.0,0.0
603400.0,0.0,603400.0,0.0,603400.0,0.0,603400.0,0.09999999659999999,603400.0,0.0,603400.0,0.0,603400.0,0.5199996360000003,603400.0,0.0,603400.0,0.0,603400.0,0.0,603400.0,0.0,603400.0,0.0
603600.0,0.0,603600.0,0.0,603600.0,0.0,603600.0,0.09999999659999999,603600.0,0.0,603600.0,0.0,603600.0,0.0,603600.0,0.0,603600.0,0.0,603600.0,0.0,603600.0,0.0,603600.0,0.0
603800.0,0.0,603800.0,0.0,603800.0,0.0,603800.0,0.09999999659999999,603800.0,0.0,603800.0,0.0,603800.0,0.0,603800.0,0.0,603800.0,0.0,603800.0,0.0,603800.0,0.0,603800.0,0.0
604000.0,0.0,604000.0,0.0,604000.0,0.0,604000.0,0.09999999659999999,604000.0,0.0,604000.0,0.0,604000.0,0.5199996360000003,604000.0,0.0,604000.0,0.0,604000.0,0.0,604000.0,0.0,604000.0,0.0
604200.0,0.0,604200.0,0.0,604200.0,0.0,604200.0,0.09999999659999999,604200.0,0.0,604200.0,0.0,604200.0,0.5199996360000003,604200.0,0.0,604200.0,0.0,604200.0,0.0,604200.0,0.0,604200.0,0.0
604400.0,0.0,604400.0,0.0,604400.0,0.0,604400.0,0.09999999659999999,604400.0,0.0,604400.0,0.0,604400.0,0.5199996360000003,604400.0,0.0,604400.0,0.0,604400.0,0.0,604400.0,0.0,604400.0,0.0
604600.0,0.0,604600.0,0.0,604600.0,0.0,604600.0,0.09999999659999999,604600.0,0.0,604600.0,0.0,604600.0,0.5199996360000003,604600.0,0.0,604600.0,0.0,604600.0,0.0,604600.0,0.0,604600.0,0.0
604800.0,0.0,604800.0,0.0,604800.0,0.0,604800.0,0.09999999659999999,604800.0,0.0,604800.0,0.0,604800.0,0.5199996360000003,604800.0,0.0,604800.0,0.0,604800.0,0.0,604800.0,0.0,604800.0,0.0
605000.0,0.0,605000.0,0.0,605000.0,0.0,605000.0,0.09999999659999999,605000.0,0.0,605000.0,0.0,605000.0,0.5199996360000003,605000.0,0.0,605000.0,0.0,605000.0,0.0,605000.0,0.0,605000.0,0.0
605200.0,0.0,605200.0,0.0,605200.0,0.0,605200.0,0.09999999659999999,605200.0,0.0,605200.0,0.0,605200.0,0.5199996360000003,605200.0,0.0,605200.0,0.0,605200.0,0.0,605200.0,0.0,605200.0,0.0
605400.0,0.0,605400.0,0.0,605400.0,0.0,605400.0,0.09999999659999999,605400.0,0.0,605400.0,0.0,605400.0,0.0,605400.0,0.0,605400.0,0.0,605400.0,0.0,605400.0,0.0,605400.0,0.0
605600.0,0.0,605600.0,0.0,605600.0,0.0,605600.0,0.09999999659999999,605600.0,0.0,605600.0,0.0,605600.0,0.0,605600.0,0.0,605600.0,0.0,605600.0,0.0,605600.0,0.0,605600.0,0.0
605800.0,0.0,605800.0,0.0,605800.0,0.0,605800.0,0.09999999659999999,605800.0,0.0,605800.0,0.0,605800.0,0.5199996360000003,605800.0,0.0,605800.0,0.0,605800.0,0.0,605800.0,0.0,605800.0,0.0
606000.0,0.0,606000.0,0.0,606000.0,0.0,606000.0,0.09999999659999999,606000.0,0.0,606000.0,0.0,606000.0,0.5199996360000003,606000.0,0.0,606000.0,0.0,606000.0,0.0,606000.0,0.0,606000.0,0.0
606200.0,0.0,606200.0,0.0,606200.0,0.0,606200.0,0.09999999659999999,606200.0,0.0,606200.0,0.0,606200.0,0.5199996360000003,606200.0,0.0,606200.0,0.0,606200.0,0.0,606200.0,0.0,606200.0,0.0
606400.0,0.0,606400.0,0.0,606400.0,0.0,606400.0,0.09999999659999999,606400.0,0.0,606400.0,0.0,606400.0,0.5199996360000003,606400.0,0.0,606400.0,0.0,606400.0,0.0,606400.0,0.0,606400.0,0.0
606600.0,0.0,606600.0,0.0,606600.0,0.0,606600.0,0.09999999659999999,606600.0,0.0,606600.0,0.0,606600.0,0.5199996360000003,606600.0,0.0,606600.0,0.0,606600.0,0.0,606600.0,0.0,606600.0,0.0
606800.0,0.0,606800.0,0.0,606800.0,0.0,606800.0,0.09999999659999999,606800.0,0.0,606800.0,0.0,606800.0,0.5199996360000003,606800.0,0.0,606800.0,0.0,606800.0,0.0,606800.0,0.0,606800.0,0.0
607000.0,0.0,607000.0,0.0,607000.0,0.0,607000.0,0.09999999659999999,607000.0,0.0,607000.0,0.0,607000.0,0.5199996360000003,607000.0,0.0,607000.0,0.0,607000.0,0.0,607000.0,0.0,607000.0,0.0
607200.0,0.0,607200.0,0.0,607200.0,0.0,607200.0,0.09999999659999999,607200.0,0.0,607200.0,0.0,607200.0,0.0,607200.0,0.0,607200.0,0.0,607200.0,0.0,607200.0,0.0,607200.0,0.0
607400.0,0.0,607400.0,0.0,607400.0,0.0,607400.0,0.09999999659999999,607400.0,0.0,607400.0,0.0,607400.0,0.0,607400.0,0.0,607400.0,0.0,607400.0,0.0,607400.0,0.0,607400.0,0.0
607600.0,0.0,607600.0,0.0,607600.0,0.0,607600.0,0.09999999659999999,607600.0,0.0,607600.0,0.0,607600.0,0.5199996360000003,607600.0,0.0,607600.0,0.0,607600.0,0.0,607600.0,0.0,607600.0,0.0
607800.0,0.0,607800.0,0.0,607800.0,0.0,607800.0,0.09999999659999999,607800.0,0.0,607800.0,0.0,607800.0,0.5199996360000003,607800.0,0.0,607800.0,0.0,607800.0,0.0,607800.0,0.0,607800.0,0.0
608000.0,0.0,608000.0,0.0,608000.0,0.0,608000.0,0.09999999659999999,608000.0,0.0,608000.0,0.0,608000.0,0.5199996360000003,608000.0,0.0,608000.0,0.0,608000.0,0.0,608000.0,0.0,608000.0,0.0
608200.0,0.0,608200.0,0.0,608200.0,0.0,608200.0,0.09999999659999999,608200.0,0.0,608200.0,0.0,608200.0,0.5199996360000003,608200.0,0.0,608200.0,0.0,608200.0,0.0,608200.0,0.0,608200.0,0.0
608400.0,0.0,608400.0,0.0,608400.0,0.0,608400.0,0.09999999659999999,608400.0,0.0,608400.0,0.0,608400.0,0.5199996360000003,608400.0,0.0,608400.0,0.0,608400.0,0.0,608400.0,0.0,608400.0,0.0
608600.0,0.0,608600.0,0.0,608600.0,0.0,608600.0,0.09999999659999999,608600.0,0.0,608600.0,0.0,608600.0,0.5199996360000003,608600.0,0.0,608600.0,0.0,608600.0,0.0,608600.0,0.0,608600.0,0.0
608800.0,0.0,608800.0,0.0,608800.0,0.0,608800.0,0.09999999659999999,608800.0,0.0,608800.0,0.0,608800.0,0.5199996360000003,608800.0,0.0,608800.0,0.0,608800.0,0.0,608800.0,0.0,608800.0,0.0
609000.0,0.0,609000.0,0.0,609000.0,0.0,609000.0,0.09999999659999999,609000.0,0.0,609000.0,0.0,609000.0,0.0,609000.0,0.0,609000.0,0.0,609000.0,0.0,609000.0,0.0,609000.0,0.0
609200.0,0.0,609200.0,0.0,609200.0,0.0,609200.0,0.09999999659999999,609200.0,0.0,609200.0,0.0,609200.0,0.0,609200.0,0.0,609200.0,0.0,609200.0,0.0,609200.0,0.0,609200.0,0.0
609400.0,0.0,609400.0,0.0,609400.0,0.0,609400.0,0.09999999659999999,609400.0,0.0,609400.0,0.0,609400.0,0.5199996360000003,609400.0,0.0,609400.0,0.0,609400.0,0.0,609400.0,0.0,609400.0,0.0
609600.0,0.0,609600.0,0.0,609600.0,0.0,609600.0,0.09999999659999999,609600.0,0.0,609600.0,0.0,609600.0,0.5199996360000003,609600.0,0.0,609600.0,0.0,609600.0,0.0,609600.0,0.0,609600.0,0.0
609800.0,0.0,609800.0,0.0,609800.0,0.0,609800.0,0.09999999659999999,609800.0,0.0,609800.0,0.0,609800.0,0.5199996360000003,609800.0,0.0,609800.0,0.0,609800.0,0.0,609800.0,0.0,609800.0,0.0
610000.0,0.0,610000.0,0.0,610000.0,0.0,610000.0,0.09999999659999999,610000.0,0.0,610000.0,0.0,610000.0,0.5199996360000003,610000.0,0.0,610000.0,0.0,610000.0,0.0,610000.0,0.0,610000.0,0.0
610200.0,0.0,610200.0,0.0,610200.0,0.0,610200.0,0.09999999659999999,610200.0,0.0,610200.0,0.0,610200.0,0.5199996360000003,610200.0,0.0,610200.0,0.0,610200.0,0.0,610200.0,0.0,610200.0,0.0
610400.0,0.0,610400.0,0.0,610400.0,0.0,610400.0,0.09999999659999999,610400.0,0.0,610400.0,0.0,610400.0,0.5199996360000003,610400.0,0.0,610400.0,0.0,610400.0,0.0,610400.0,0.0,610400.0,0.0
610600.0,0.0,610600.0,0.0,610600.0,0.0,610600.0,0.09999999659999999,610600.0,0.0,610600.0,0.0,610600.0,0.5199996360000003,610600.0,0.0,610600.0,0.0,610600.0,0.0,610600.0,0.0,610600.0,0.0
610800.0,0.0,610800.0,0.0,610800.0,0.0,610800.0,0.09999999659999999,610800.0,0.0,610800.0,0.0,610800.0,0.0,610800.0,0.0,610800.0,0.0,610800.0,0.0,610800.0,0.0,610800.0,0.0
611000.0,0.0,611000.0,0.0,611000.0,0.0,611000.0,0.09999999659999999,611000.0,0.0,611000.0,0.0,611000.0,0.0,611000.0,0.0,611000.0,0.0,611000.0,0.0,611000.0,0.0,611000.0,0.0
611200.0,0.0,611200.0,0.0,611200.0,0.0,611200.0,0.09999999659999999,611200.0,0.0,611200.0,0.0,611200.0,0.5199996360000003,611200.0,0.0,611200.0,0.0,611200.0,0.0,611200.0,0.0,611200.0,0.0
611400.0,0.0,611400.0,0.0,611400.0,0.0,611400.0,0.09999999659999999,611400.0,0.0,611400.0,0.0,611400.0,0.5199996360000003,611400.0,0.0,611400.0,0.0,611400.0,0.0,611400.0,0.0,611400.0,0.0
611600.0,0.0,611600.0,0.0,611600.0,0.0,611600.0,0.09999999659999999,611600.0,0.0,611600.0,0.0,611600.0,0.5199996360000003,611600.0,0.0,611600.0,0.0,611600.0,0.0,611600.0,0.0,611600.0,0.0
611800.0,0.0,611800.0,0.0,611800.0,0.0,611800.0,0.09999999659999999,611800.0,0.0,611800.0,0.0,611800.0,0.5199996360000003,611800.0,0.0,611800.0,0.0,611800.0,0.0,611800.0,0.0,611800.0,0.0
612000.0,0.0,612000.0,0.0,612000.0,0.0,612000.0,0.09999999659999999,612000.0,0.0,612000.0,0.0,612000.0,0.5199996360000003,612000.0,0.0,612000.0,0.0,612000.0,0.0,612000.0,0.0,612000.0,0.0
612200.0,0.0,612200.0,0.0,612200.0,0.0,612200.0,0.09999999659999999,612200.0,0.0,612200.0,0.0,612200.0,0.5199996360000003,612200.0,0.0,612200.0,0.0,612200.0,0.0,612200.0,0.0,612200.0,0.0
612400.0,0.0,612400.0,0.0,612400.0,0.0,612400.0,0.09999999659999999,612400.0,0.0,612400.0,0.0,612400.0,0.5199996360000003,612400.0,0.0,612400.0,0.0,612400.0,0.0,612400.0,0.0,612400.0,0.0
612600.0,0.0,612600.0,0.0,612600.0,0.0,612600.0,0.09999999659999999,612600.0,0.0,612600.0,0.0,612600.0,0.0,612600.0,0.0,612600.0,0.0,612600.0,0.0,612600.0,0.0,612600.0,0.0
612800.0,0.0,612800.0,0.0,612800.0,0.0,612800.0,0.09999999659999999,612800.0,0.0,612800.0,0.0,612800.0,0.0,612800.0,0.0,612800.0,0.0,612800.0,0.0,612800.0,0.0,612800.0,0.0
613000.0,0.0,613000.0,0.0,613000.0,0.0,613000.0,0.09999999659999999,613000.0,0.0,613000.0,0.0,613000.0,0.5199996360000003,613000.0,0.0,613000.0,0.0,613000.0,0.0,613000.0,0.0,613000.0,0.0
613200.0,0.0,613200.0,0.0,613200.0,0.0,613200.0,0.09999999659999999,613200.0,0.0,613200.0,0.0,613200.0,0.5199996360000003,613200.0,0.0,613200.0,0.0,613200.0,0.0,613200.0,0.0,613200.0,0.0
613400.0,0.0,613400.0,0.0,613400.0,0.0,613400.0,0.09999999659999999,613400.0,0.0,613400.0,0.0,613400.0,0.5199996360000003,613400.0,0.0,613400.0,0.0,613400.0,0.0,613400.0,0.0,613400.0,0.0
613600.0,0.0,613600.0,0.0,613600.0,0.0,613600.0,0.09999999659999999,613600.0,0.0,613600.0,0.0,613600.0,0.5199996360000003,613600.0,0.0,613600.0,0.0,613600.0,0.0,613600.0,0.0,613600.0,0.0
613800.0,0.0,613800.0,0.0,613800.0,0.0,613800.0,0.09999999659999999,613800.0,0.0,613800.0,0.0,613800.0,0.5199996360000003,613800.0,0.0,613800.0,0.0,613800.0,0.0,613800.0,0.0,613800.0,0.0
614000.0,0.0,614000.0,0.0,614000.0,0.0,614000.0,0.09999999659999999,614000.0,0.0,614000.0,0.0,614000.0,0.5199996360000003,614000.0,0.0,614000.0,0.0,614000.0,0.0,614000.0,0.0,614000.0,0.0
614200.0,0.0,614200.0,0.0,614200.0,0.0,614200.0,0.09999999659999999,614200.0,0.0,614200.0,0.0,614200.0,0.5199996360000003,614200.0,0.0,614200.0,0.0,614200.0,0.0,614200.0,0.0,614200.0,0.0
614400.0,0.0,614400.0,0.0,614400.0,0.0,614400.0,0.09999999659999999,614400.0,0.0,614400.0,0.0,614400.0,0.0,614400.0,0.0,614400.0,0.0,614400.0,0.0,614400.0,0.0,614400.0,0.0
614600.0,0.0,614600.0,0.0,614600.0,0.0,614600.0,0.09999999659999999,614600.0,0.0,614600.0,0.0,614600.0,0.0,614600.0,0.0,614600.0,0.0,614600.0,0.0,614600.0,0.0,614600.0,0.0
614800.0,0.0,614800.0,0.0,614800.0,0.0,614800.0,0.09999999659999999,614800.0,0.0,614800.0,0.0,614800.0,0.5199996360000003,614800.0,0.0,614800.0,0.0,614800.0,0.0,614800.0,0.0,614800.0,0.0
615000.0,0.0,615000.0,0.0,615000.0,0.0,615000.0,0.09999999659999999,615000.0,0.0,615000.0,0.0,615000.0,0.5199996360000003,615000.0,0.0,615000.0,0.0,615000.0,0.0,615000.0,0.0,615000.0,0.0
615200.0,0.0,615200.0,0.0,615200.0,0.0,615200.0,0.09999999659999999,615200.0,0.0,615200.0,0.0,615200.0,0.5199996360000003,615200.0,0.0,615200.0,0.0,615200.0,0.0,615200.0,0.0,615200.0,0.0
615400.0,0.0,615400.0,0.0,615400.0,0.0,615400.0,0.09999999659999999,615400.0,0.0,615400.0,0.0,615400.0,0.5199996360000003,615400.0,0.0,615400.0,0.0,615400.0,0.0,615400.0,0.0,615400.0,0.0
615600.0,0.0,615600.0,0.0,615600.0,0.0,615600.0,0.09999999659999999,615600.0,0.0,615600.0,0.0,615600.0,0.5199996360000003,615600.0,0.0,615600.0,0.0,615600.0,0.0,615600.0,0.0,615600.0,0.0
615800.0,0.0,615800.0,0.0,615800.0,0.0,615800.0,0.09999999659999999,615800.0,0.0,615800.0,0.0,615800.0,0.5199996360000003,615800.0,0.0,615800.0,0.0,615800.0,0.0,615800.0,0.0,615800.0,0.0
616000.0,0.0,616000.0,0.0,616000.0,0.0,616000.0,0.09999999659999999,616000.0,0.0,616000.0,0.0,616000.0,0.5199996360000003,616000.0,0.0,616000.0,0.0,616000.0,0.0,616000.0,0.0,616000.0,0.0
616200.0,0.0,616200.0,0.0,616200.0,0.0,616200.0,0.09999999659999999,616200.0,0.0,616200.0,0.0,616200.0,0.0,616200.0,0.0,616200.0,0.0,616200.0,0.0,616200.0,0.0,616200.0,0.0
616400.0,0.0,616400.0,0.0,616400.0,0.0,616400.0,0.09999999659999999,616400.0,0.0,616400.0,0.0,616400.0,0.0,616400.0,0.0,616400.0,0.0,616400.0,0.0,616400.0,0.0,616400.0,0.0
616600.0,0.0,616600.0,0.0,616600.0,0.0,616600.0,0.09999999659999999,616600.0,0.0,616600.0,0.0,616600.0,0.5199996360000003,616600.0,0.0,616600.0,0.0,616600.0,0.0,616600.0,0.0,616600.0,0.0
616800.0,0.0,616800.0,0.0,616800.0,0.0,616800.0,0.09999999659999999,616800.0,0.0,616800.0,0.0,616800.0,0.5199996360000003,616800.0,0.0,616800.0,0.0,616800.0,0.0,616800.0,0.0,616800.0,0.0
617000.0,0.0,617000.0,0.0,617000.0,0.0,617000.0,0.09999999659999999,617000.0,0.0,617000.0,0.0,617000.0,0.5199996360000003,617000.0,0.0,617000.0,0.0,617000.0,0.0,617000.0,0.0,617000.0,0.0
617200.0,0.0,617200.0,0.0,617200.0,0.0,617200.0,0.09999999659999999,617200.0,0.0,617200.0,0.0,617200.0,0.5199996360000003,617200.0,0.0,617200.0,0.0,617200.0,0.0,617200.0,0.0,617200.0,0.0
617400.0,0.0,617400.0,0.0,617400.0,0.0,617400.0,0.09999999659999999,617400.0,0.0,617400.0,0.0,617400.0,0.5199996360000003,617400.0,0.0,617400.0,0.0,617400.0,0.0,617400.0,0.0,617400.0,0.0
617600.0,0.0,617600.0,0.0,617600.0,0.0,617600.0,0.09999999659999999,617600.0,0.0,617600.0,0.0,617600.0,0.5199996360000003,617600.0,0.0,617600.0,0.0,617600.0,0.0,617600.0,0.0,617600.0,0.0
617800.0,0.0,617800.0,0.0,617800.0,0.0,617800.0,0.09999999659999999,617800.0,0.0,617800.0,0.0,617800.0,0.5199996360000003,617800.0,0.0,617800.0,0.0,617800.0,0.0,617800.0,0.0,617800.0,0.0
618000.0,0.0,618000.0,0.0,618000.0,0.0,618000.0,0.09999999659999999,618000.0,0.0,618000.0,0.0,618000.0,0.0,618000.0,0.0,618000.0,0.0,618000.0,0.0,618000.0,0.0,618000.0,0.0
618200.0,0.0,618200.0,0.0,618200.0,0.0,618200.0,0.09999999659999999,618200.0,0.0,618200.0,0.0,618200.0,0.0,618200.0,0.0,618200.0,0.0,618200.0,0.0,618200.0,0.0,618200.0,0.0
618400.0,0.0,618400.0,0.0,618400.0,0.0,618400.0,0.09999999659999999,618400.0,0.0,618400.0,0.0,618400.0,0.5199996360000003,618400.0,0.0,618400.0,0.0,618400.0,0.0,618400.0,0.0,618400.0,0.0
618600.0,0.0,618600.0,0.0,618600.0,0.0,618600.0,0.09999999659999999,618600.0,0.0,618600.0,0.0,618600.0,0.5199996360000003,618600.0,0.0,618600.0,0.0,618600.0,0.0,618600.0,0.0,618600.0,0.0
618800.0,0.0,618800.0,0.0,618800.0,0.0,618800.0,0.09999999659999999,618800.0,0.0,618800.0,0.0,618800.0,0.5199996360000003,618800.0,0.0,618800.0,0.0,618800.0,0.0,618800.0,0.0,618800.0,0.0
619000.0,0.0,619000.0,0.0,619000.0,0.0,619000.0,0.09999999659999999,619000.0,0.0,619000.0,0.0,619000.0,0.5199996360000003,619000.0,0.0,619000.0,0.0,619000.0,0.0,619000.0,0.0,619000.0,0.0
619200.0,0.0,619200.0,0.0,619200.0,0.0,619200.0,0.09999999659999999,619200.0,0.0,619200.0,0.0,619200.0,0.5199996360000003,619200.0,0.0,619200.0,0.0,619200.0,0.0,619200.0,0.0,619200.0,0.0
619400.0,0.0,619400.0,0.0,619400.0,0.0,619400.0,0.09999999659999999,619400.0,0.0,619400.0,0.0,619400.0,0.5199996360000003,619400.0,0.0,619400.0,0.0,619400.0,0.0,619400.0,0.0,619400.0,0.0
619600.0,0.0,619600.0,0.0,619600.0,0.0,619600.0,0.09999999659999999,619600.0,0.0,619600.0,0.0,619600.0,0.5199996360000003,619600.0,0.0,619600.0,0.0,619600.0,0.0,619600.0,0.0,619600.0,0.0
619800.0,0.0,619800.0,0.0,619800.0,0.0,619800.0,0.09999999659999999,619800.0,0.0,619800.0,0.0,619800.0,0.0,619800.0,0.0,619800.0,0.0,619800.0,0.0,619800.0,0.0,619800.0,0.0
620000.0,0.0,620000.0,0.0,620000.0,0.0,620000.0,0.09999999659999999,620000.0,0.0,620000.0,0.0,620000.0,0.0,620000.0,0.0,620000.0,0.0,620000.0,0.0,620000.0,0.0,620000.0,0.0
620200.0,0.0,620200.0,0.0,620200.0,0.0,620200.0,0.09999999659999999,620200.0,0.0,620200.0,0.0,620200.0,0.5199996360000003,620200.0,0.0,620200.0,0.0,620200.0,0.0,620200.0,0.0,620200.0,0.0
620400.0,0.0,620400.0,0.0,620400.0,0.0,620400.0,0.09999999659999999,620400.0,0.0,620400.0,0.0,620400.0,0.5199996360000003,620400.0,0.0,620400.0,0.0,620400.0,0.0,620400.0,0.0,620400.0,0.0
620600.0,0.0,620600.0,0.0,620600.0,0.0,620600.0,0.09999999659999999,620600.0,0.0,620600.0,0.0,620600.0,0.5199996360000003,620600.0,0.0,620600.0,0.0,620600.0,0.0,620600.0,0.0,620600.0,0.0
620800.0,0.0,620800.0,0.0,620800.0,0.0,620800.0,0.09999999659999999,620800.0,0.0,620800.0,0.0,620800.0,0.5199996360000003,620800.0,0.0,620800.0,0.0,620800.0,0.0,620800.0,0.0,620800.0,0.0
621000.0,0.0,621000.0,0.0,621000.0,0.0,621000.0,0.09999999659999999,621000.0,0.0,621000.0,0.0,621000.0,0.5199996360000003,621000.0,0.0,621000.0,0.0,621000.0,0.0,621000.0,0.0,621000.0,0.0
621200.0,0.0,621200.0,0.0,621200.0,0.0,621200.0,0.09999999659999999,621200.0,0.0,621200.0,0.0,621200.0,0.5199996360000003,621200.0,0.0,621200.0,0.0,621200.0,0.0,621200.0,0.0,621200.0,0.0
621400.0,0.0,621400.0,0.0,621400.0,0.0,621400.0,0.09999999659999999,621400.0,0.0,621400.0,0.0,621400.0,0.5199996360000003,621400.0,0.0,621400.0,0.0,621400.0,0.0,621400.0,0.0,621400.0,0.0
621600.0,0.0,621600.0,0.0,621600.0,0.0,621600.0,0.09999999659999999,621600.0,0.0,621600.0,0.0,621600.0,0.0,621600.0,0.0,621600.0,0.0,621600.0,0.0,621600.0,0.0,621600.0,0.0
621800.0,0.0,621800.0,0.0,621800.0,0.0,621800.0,0.09999999659999999,621800.0,0.0,621800.0,0.0,621800.0,0.0,621800.0,0.0,621800.0,0.0,621800.0,0.0,621800.0,0.0,621800.0,0.0
622000.0,0.0,622000.0,0.0,622000.0,0.0,622000.0,0.09999999659999999,622000.0,0.0,622000.0,0.0,622000.0,0.5199996360000003,622000.0,0.0,622000.0,0.0,622000.0,0.0,622000.0,0.0,622000.0,0.0
622200.0,0.0,622200.0,0.0,622200.0,0.0,622200.0,0.09999999659999999,622200.0,0.0,622200.0,0.0,622200.0,0.5199996360000003,622200.0,0.0,622200.0,0.0,622200.0,0.0,622200.0,0.0,622200.0,0.0
